pct_tax_noSSC,gdp_pc,self_employed_share,employment_rate,varofint,income_decile,share_of_tax_revenue
72.3710946040228,21213.68445054729,96.81479106657207,92.29488002602011,21.521217667032033,9,53.00307106226683
41.12744296435267,45682.793844498534,33.749808254651725,52.10634837858379,31.767320504877716,3,61.904922034591436
82.09462941158563,44800.438318926645,2.8444199124351144,4.139259783551097,25.701092206873,8,1.1828619055449963
64.70601938199252,22406.171230296735,35.6542730005458,56.58512513618916,33.25187385780737,9,32.759108766913414
78.29327622894198,63478.83411384934,64.03145531658083,20.118257962167263,12.622714403551072,8,85.4219926521182
55.30363116413355,31807.174835328915,28.663357766345143,43.47148318774998,4.765757545828819,8,22.239532391540706
52.97195801977068,46715.53652412859,98.27652049716562,23.707205359824002,10.36698198877275,3,18.477267725393176
78.93562316894531,58464.02240976754,8.230133377946913,98.68603111244738,22.85216241143644,8,89.50811978429556
2.3331202333793044,42118.484364506476,12.803081842139363,64.61031825747341,27.425096498336643,3,99.17767830193043
47.72300650365651,61165.61337431049,26.35509811807424,78.23847560212016,44.67276004143059,10,65.74976067058742
73.23137386702001,51934.72629794713,21.294162748381495,99.14215502794832,26.30269716028124,7,89.67412824276835
69.27315564826131,72324.11385282032,94.6402829606086,81.71411622315645,33.64458278520033,4,76.92554285749793
47.76196221355349,40059.770732753954,34.54737910069525,32.13550534565002,2.1071004681289196,9,90.15761965420097
86.12094768323004,32590.174977949355,40.54226230364293,9.80055881664157,17.490368941798806,7,19.324271101504564
43.80971072241664,55381.61351746053,53.6541351582855,33.48716346081346,8.737151511013508,8,97.66209875233471
24.479727703146636,47077.304237107535,27.582868770696223,1.8853323999792337,26.130466163158417,5,89.80740618426353
7.067904714494944,45570.76987978755,40.56714088656008,4.427512385882437,45.14843488577753,2,58.2856637891382
9.946616017259657,57449.60635579914,43.550918833352625,77.7206290513277,36.0443203127943,3,88.335370272398
31.62717071827501,57273.69182249298,32.20541588962078,14.88223948981613,13.880040484946221,9,32.82695198431611
51.86342631932348,50281.76750794627,0.34356892574578524,3.8475137669593096,16.342214832548052,7,87.66278813127428
66.20050764176995,59521.618470153764,97.29690738022327,77.89746709167957,35.532643215265125,3,4.861056455411017
40.68301871884614,61316.66131407605,11.29125899169594,1.8195661716163158,10.852206137496978,3,8.992941584438086
91.28759242594242,62503.83552287074,54.85721952281892,22.80390274245292,21.135929855518043,1,71.98278580326587
29.360337276011705,64486.419443264786,72.76469059288502,85.10476131923497,47.24102650070563,6,29.804596956819296
45.90657262597233,69408.19951866436,86.25945600215346,31.331645674072206,12.284345109947026,2,23.847780539654195
33.23946741875261,47951.73468728876,61.0543699702248,76.60420925822109,2.459191484376788,1,54.70796108711511
65.08704670704901,43397.919677975915,0.1478096004575491,36.20294355787337,26.647721172776073,6,91.45001729484648
25.80167807172984,31590.74128310147,32.402595528401434,19.125189119949937,9.905104513745755,9,17.97073252964765
47.85452482756227,46435.203957160185,87.04432805534452,47.516175475902855,28.338305768556893,7,52.44004086125642
76.63106706459075,36097.12764943535,50.683445879258215,24.764805287122726,22.421025880612433,5,48.01712522748858
8.424691436812282,56168.53033701354,90.52399508655071,94.73425087053329,39.48739392217249,9,40.01979122404009
87.5321330036968,47017.031347728465,98.63147649448365,20.71354929357767,16.20988512877375,10,92.02160802669823
33.90729378443211,41638.25540959257,31.468706554733217,89.36566028278321,20.798758137971163,9,84.34271477162838
83.94403501879424,35342.64316360711,1.283630752004683,96.0227616596967,23.4262116253376,4,33.476558118127286
34.66834891587496,50911.02873093329,41.10444807447493,97.77096868492663,9.84939499758184,9,25.61602210626006
33.37749307975173,41041.557806142424,77.4080925853923,6.777774845249951,43.11944224173203,4,14.146488602273166
47.63512450736016,31115.769537874854,95.23188378661871,3.1839583069086075,4.868577665183693,2,99.57823534496129
89.21983358450234,28849.29197645876,72.63657746370882,44.48383771814406,5.513560911640525,4,64.04511560685933
86.43394706305116,66519.56119133238,51.64391591679305,32.17845540493727,0.27345973066985607,6,38.00563104450703
38.9989543473348,39841.36960579043,73.39548305608332,72.32553944922984,43.09280811576173,8,42.772790347225964
77.73206988349557,38567.39738673958,85.04056637175381,85.154989361763,35.205493634566665,7,53.92296614591032
96.06179972179234,45623.77096963272,81.83862161822617,48.66135085467249,49.8397073475644,9,49.84591400716454
43.46594847738743,41372.172059424025,72.16140064410865,38.06258412078023,25.468029105104506,2,24.53459424432367
71.25146787147969,43340.87197719564,44.1471767378971,41.784613160416484,36.59565125126392,3,87.62335544452071
39.9994368897751,45311.443340562255,43.71103683952242,62.478813785128295,42.621714947745204,1,62.33460542280227
32.53521518781781,40954.933604077196,83.59352650586516,42.43316035717726,16.022743633948267,7,54.36788620427251
75.70871480274945,33590.979199562295,38.51106544025242,25.82503103185445,15.314311813563108,1,82.12592217605561
20.269225514493883,60720.59286982741,67.44154326152056,98.01547112874687,4.951063450425863,4,53.64439270924777
71.11212224699557,48367.81605153965,7.781854597851634,3.0818067025393248,37.07476117415354,8,6.524823675863445
12.169192102737725,28343.03096997069,82.89767145179212,25.746729038655758,39.19122889637947,8,65.24722257163376
24.548851395957172,62091.8489538832,1.6245472943410277,11.371673410758376,34.320835943799466,5,49.41348258871585
14.330437942408025,23902.473825450932,11.269323085434735,24.266348988749087,35.66954100970179,1,14.771690545603633
23.96294150967151,43980.195357500525,49.10245127975941,97.11030516773462,5.685789010021836,6,72.7626952342689
5.893437727354467,45686.2626687301,68.29870527144521,85.22328063845634,36.55127725796774,1,65.17270095646381
64.22882585320622,35923.88899922956,60.63317593652755,39.682049048133194,24.940753157716244,4,15.460506011731923
87.62692126911134,54315.00708193025,89.72596579696983,48.00927983596921,22.667075356002897,8,65.44197255279869
77.89146774448454,27418.98313507986,30.749289086088538,96.3110517244786,47.18638979829848,3,86.77117712795734
79.73088258877397,72789.45519968863,54.246555478312075,95.96734188962728,24.03830747352913,1,78.9709179662168
45.5274453619495,55511.14033926268,73.59167695976794,80.71113137993962,8.015016885474324,4,39.73687314428389
41.00840820465237,75497.93613214516,15.615210100077093,65.54934331215918,21.963192510884255,8,8.16235770471394
81.08702427707613,59662.954659153766,68.24515408370644,75.88415234349668,26.19655804010108,4,85.0009907502681
60.49332902766764,24682.984570449542,88.0779490340501,71.08872099779546,28.501654393039644,2,97.37176895141602
65.47239280771464,59714.68991553564,36.668013292364776,94.77621563710272,37.227139284368604,10,68.83148057386279
35.31972719356418,56731.913401720965,3.301441320218146,98.11890902929008,41.164687438867986,3,4.346557334065437
27.02601458877325,65394.532373902824,51.97800530586392,5.589952296577394,20.39193956879899,3,58.015619684010744
99.26840611733496,66124.6733421575,11.271439748816192,24.540160899050534,31.148552882950753,7,45.75329162180424
63.349326443858445,56874.644195005174,90.23852781392634,27.09338110871613,31.384005991276354,10,86.64050879888237
21.32081352174282,59473.80137129167,21.997166867367923,90.91495557222515,32.882750942371786,9,20.704563707113266
12.937234807759523,41293.00402261059,62.34765013214201,37.70335428416729,35.288652882445604,7,35.975671699270606
47.811803431250155,73762.88213305158,36.3139717373997,27.505537937395275,6.55098392162472,5,62.5590413575992
92.40744698327035,23540.105898844246,78.85998543351889,17.82304437365383,10.090703621972352,6,95.75915723107755
59.876096714287996,21790.67044639657,95.36392746958882,47.31128877028823,13.938479195348918,10,84.39211242366582
97.61706949211657,30624.21433957159,68.65372958127409,39.878987916745245,27.680984465405345,1,21.062130224891007
73.17925118841231,63645.05669454389,1.0991663904860616,13.166076340712607,31.600785441696644,6,1.5266649657860398
35.672691208310425,33383.66476893037,95.77867933548987,1.863223733380437,19.402193010319024,6,92.32540763914585
43.147369055077434,44238.141879265655,49.81033089570701,62.19174638390541,34.373122395481914,4,25.77495356090367
14.8211560677737,51241.022505670415,99.51428228523582,7.8218956012278795,33.98186677368358,6,13.856497989036143
1.3077575480565429,42741.76288977464,41.93897903896868,65.99571199622005,17.87315922556445,3,1.6263809986412525
71.55660660937428,18728.883118823556,16.112687974236906,72.93277191929519,6.713591271545738,1,71.63800506386906
10.318423574790359,67513.80445888263,75.79936988186091,7.068804884329438,18.350430589634925,6,65.9304601373151
44.62843486107886,48847.61343916535,32.259977608919144,59.54242565203458,22.85342332907021,7,92.28915302082896
64.01010451372713,57956.32092909605,61.844804510474205,9.079790324904025,19.552673341240734,7,66.30603482481092
99.1838620044291,50073.631937164486,59.39281792379916,90.3877213364467,26.00167663767934,9,34.234508662484586
49.559357785619795,42046.52855194467,4.812483373098075,74.20826172456145,1.2272435007616878,5,82.31084090657532
48.43495243694633,51533.03614831838,39.38119986560196,36.899036704562604,31.10268578166142,8,51.95990053471178
17.344233486801386,62231.894533507475,31.159811886027455,43.0677117081359,40.43880174867809,10,34.484408516436815
75.482094450853765,27402.172054996143,43.26804217416793,35.02891701646149,28.549348562955856,4,15.120824240148067
45.38954892195761,32642.297422579893,35.94910064712167,2.3130123736336827,38.117418193724006,5,96.70100146904588
51.116978377103806,69523.32405924547,74.69328427687287,33.68161318358034,7.231105410028249,1,84.86311384476721
20.754511328414083,36415.38837391944,95.24562153965235,37.05253310035914,38.714909937698394,7,89.0810969285667
22.865814273245633,50233.45221394618,21.900709345936775,16.894182609394193,8.255951025057584,8,78.71442965697497
59.57119963131845,28579.922051767997,82.67370350658894,66.02891755755991,30.09634808404371,10,64.04413036070764
57.48721982818097,60319.69552340497,2.7475641574710608,59.83645929954946,14.364203938748688,10,25.231729610823095
7.706438028253615,58912.94752173259,94.76845506578684,13.84776805061847,12.901564047206193,10,52.54041636362672
3.55405795853585,45945.271339938736,97.82736664637923,11.922310781665146,4.988189693540335,10,59.23125012777746
64.27954921964556,73311.1411421294,81.3566470053047,51.920671155676246,19.917998963501304,9,44.53636612743139
92.86151996348053,42338.863127507946,66.82951878756285,68.99093086831272,48.82593636866659,10,96.87121987808496
59.80924223549664,45622.35896450496,29.770418675616384,26.00446806754917,20.98729592980817,6,38.74581705313176
56.090074800886214,66521.57247554709,85.317975259386,42.94775992166251,26.418731559533626,6,47.760991053655744
52.60277239140123,56879.9782204818,84.6250320551917,91.88957822043449,38.8336856267415,8,89.48455934878439
98.5095223877579,62778.62059016911,37.74766190908849,78.07515535969287,17.190370871685445,1,16.4227151311934
50.76418223325163,71992.9987830274,86.76358447410166,58.243419136852026,3.165623953100294,3,74.86365004442632
68.27880786731839,53657.94942359011,53.729354054667056,89.3974649021402,21.11983756767586,4,82.8812958439812
60.15412176493555,59741.32900871104,57.753708376549184,72.0374052412808,48.29424356576055,5,21.939821261912584
23.886867775581777,40383.22765912397,1.5651956433430314,33.86256939265877,17.353892081882805,6,57.66055844724178
25.816592667251825,56966.89655997668,91.12624891567975,99.87510566134006,25.78912079334259,3,12.649744958616793
72.93096233624965,45361.99329284957,63.982574990950525,33.3700411953032,23.204486316535622,8,15.450522000901401
45.257083140313625,69140.31063351975,55.40489319246262,86.24374677892774,31.952367315534502,3,12.687547341920435
17.512676841579378,49285.83170007043,68.00593624357134,48.14458142500371,21.167867991607636,5,50.569630856625736
74.66982696205378,50451.51748953041,93.9961823867634,40.95640459563583,22.069699922576547,7,9.909983305260539
10.498764039948583,49946.29594991191,18.228568811900914,25.507904984988272,13.179833139292896,8,6.424208777025342
86.4544949028641,19481.410353750296,44.47658862918615,32.047582347877324,0.9015827905386686,5,0.010643363930284977
61.46449716761708,35107.70056116789,29.82813676353544,94.54867441672832,17.753203737083822,10,25.03625473473221
55.7159538846463,79457.87084083696,45.19721525721252,66.26782836392522,21.350446715950966,10,40.74954034294933
32.8777319053188,60597.93159528279,91.04573470540345,47.461568168364465,11.595184507314116,10,22.681892197579145
45.31314454507083,50595.12469575108,77.40581161342561,33.90315838623792,47.79010622296482,2,24.90394350606948
50.04409726243466,47622.22115555993,68.06202929001302,80.75292857829481,10.401325416751206,2,48.632683767937124
18.086636113002896,47566.136732113526,62.97865444794297,87.87089318502694,47.53078602952883,2,30.42362742125988
52.96306028030813,56582.32867479436,40.0093509349972,64.74241558462381,36.082533828448504,8,0.14778997283428907
7.527574570849538,61710.48938074654,5.453965463675559,78.62191800959408,45.51664008758962,10,92.98606056254357
27.775593264959753,35281.91566958703,64.3974790116772,92.15665848460048,14.866012334823608,1,75.63564933370799
21.26995192375034,47876.21402250919,21.98130413889885,64.82860336545855,45.97289183875546,1,89.69427368137985
28.479048097506166,31156.26570549955,8.903728355653584,41.72136769630015,46.46191319916397,9,63.62697596196085
89.50941029470414,43564.49486022333,13.075120886787772,63.120788941159844,22.593865916132927,8,12.792456615716219
44.623532332479954,57631.64399340833,87.93885090854019,0.37026675418019295,37.96922062756494,5,12.84042433835566
77.99848897848278,28296.65385647166,65.20402522291988,67.7430045325309,31.04266170412302,7,30.00486074015498
88.06190348695964,65292.69243048669,2.8148058336228132,72.8797588031739,40.49618652788922,1,47.74788829963654
41.31242095027119,67678.20463860486,13.106306781992316,47.85738552454859,15.063274942804128,2,28.89307481236756
6.380848051048815,49846.11852188049,15.759514202363789,15.065220557153225,15.825784020125866,2,39.80662049725652
33.54874916840345,54029.373067039545,47.347612865269184,63.542621419765055,29.961718700360507,4,2.3405837127938867
72.37259466201067,70130.43308687778,75.0697880750522,69.05434965156019,0.6225310382433236,10,10.58757328428328
33.761533349752426,41245.903355337236,84.02839191257954,58.82149711251259,42.18948244815692,4,45.167171861976385
63.041412248276174,35944.98663781368,87.5405560946092,16.505499999038875,25.311536400113255,8,45.893760467879474
84.06145540066063,32717.644158813448,1.1068756692111492,4.182481695897877,43.59772288007662,1,46.608268353156745
85.61316647101194,35372.24853757104,0.20666406489908695,46.236715372651815,43.560900224838406,4,95.24607153143734
39.13592810276896,39328.7960260267,44.56109502352774,16.827439703047276,19.827542500570416,7,47.92211900930852
38.04938856046647,55578.687142748895,72.61828512419015,28.97973982617259,23.497308953665197,8,10.062400810420513
89.54454259946942,35847.283740430285,79.41190449055284,33.3899395307526,3.319317544810474,2,44.156926521100104
64.43157629109919,45884.49037898886,63.36929660756141,40.29341712594032,16.431217803619802,2,77.21056856680661
74.10786487162113,52317.027411877774,16.36823082808405,58.77052035648376,41.13846110412851,8,40.770223760046065
60.53034465294331,30670.201977184217,48.59278346411884,25.63028938602656,30.12991698924452,7,68.79638882819563
90.30816114973277,71286.53478210079,74.89431279245764,75.26326728984714,44.91486487677321,3,62.92439955286682
29.373015509918332,69617.41642574295,26.560335024259984,16.260563884861767,25.266121979802847,9,2.292848704382777
19.12601098883897,22925.36339275962,75.86781084537506,63.388770213350654,49.44854263449088,5,78.27252063434571
88.64509433042258,42738.95710228813,19.600685220211744,57.785436999984086,8.377595816273242,5,7.944192737340927
50.33394857309759,44401.82329901164,37.743200082331896,84.3072306830436,9.757447149604559,8,98.834184021689
87.70575430244207,52536.288533170125,56.03189200628549,11.189225199632347,47.56356757134199,3,82.06500227097422
18.919362244196236,32405.24595766434,45.26414726860821,17.144094756804407,26.296240591909736,2,90.83721640054137
75.8103052387014,44357.04894558583,88.61630873288959,38.78056488465518,20.548199850600213,2,22.67837452236563
72.44988926686347,61746.91459465321,58.87866311240941,41.11353124026209,42.811309022363275,3,24.224644107744098
94.37248182948679,64867.56956647249,6.829927861690521,38.195660221390426,3.22173802414909,4,10.777659458108246
54.764658701606095,53439.26712217554,13.054224103689194,1.452390244230628,18.60581779619679,10,75.87160463444889
71.17438677232713,55052.764230139874,14.677306334488094,26.153491623699665,4.542135517112911,3,94.67849042266607
38.89050998259336,40291.5200121548,86.03166951797903,85.61546164564788,48.10862835729495,1,20.396701875142753
10.087312618270516,43351.89976900138,94.92760153952986,95.93199116643518,35.08903367910534,7,34.84996361657977
92.73020885884762,67426.27641144642,89.6443295525387,24.728500517085195,2.507354924455285,6,78.40173768345267
28.323250031098723,50975.76515581014,11.365173105150461,3.078355034813285,45.91147911269218,1,60.3886463213712
59.05731588136405,39762.986295465256,79.33859520126134,26.01245609112084,10.850261547602713,8,13.945522764697671
11.036060494370759,74515.12487739787,0.43177721090614796,89.90288111381233,43.50250294664875,3,41.97544734925032
84.0507032116875,41227.26133390833,69.81399096548557,96.6911087045446,25.308689917437732,1,3.92192171420902
31.79636844433844,66949.040008903,50.696648471057415,11.330950004048645,24.77341879857704,4,85.49013521987945
78.28513369895518,58718.01564914868,26.944410311989486,75.64131929539144,26.898258714936674,9,43.27089909929782
26.75082073546946,55689.39600614848,63.464980851858854,8.99519557133317,41.323879279661924,2,60.32997027505189
21.864528488367796,45338.886860969396,99.76566024124622,14.087629853747785,41.959939734078944,9,42.11310832761228
51.67968363966793,63295.850019638645,50.50743438769132,48.17717969417572,39.230464468710124,1,54.288279777392745
26.89505920279771,25372.028751375372,93.32329996395856,67.69560480024666,33.28830902464688,3,11.797712999396026
18.11683273408562,35171.54387737145,19.120888714678586,98.56648747809231,26.73205838073045,2,79.69910358078778
51.85761374887079,46339.94855763569,48.47625445108861,12.716880743391812,43.413104640785605,9,63.06701670400798
56.27829357981682,52340.85388584185,63.41256480664015,92.25007798522711,25.65416732104495,2,80.54565510246903
12.915685446932912,51530.77937426358,20.230313204228878,55.51342212129384,11.487686075270176,5,76.40812690369785
25.636760401539505,45688.12742550754,42.96019107569009,57.26978948805481,46.9885696307756,3,62.94168489985168
71.7935275984928,45602.07670432659,67.0688453828916,89.10743405576795,0.9756009676493704,5,36.71254806686193
96.14099364262074,57042.15587085829,82.15878619812429,25.689978851005435,22.68217692617327,4,86.21351562906057
10.014084656722844,40061.17231569182,35.86911933962256,96.6413114219904,32.5821977108717,8,58.46693036146462
76.32226895075291,17144.410013076704,61.827155598439276,97.94519578572363,28.32222591387108,7,72.53430457785726
94.79663546662778,50057.82007520442,34.70696022268385,62.49132822267711,15.685241238679737,6,25.587841868400574
81.86346883885562,62944.14243591699,75.59665651060641,40.73018301278353,17.171375965699553,2,69.0420500235632
30.82923307083547,64703.350386284335,56.542690470814705,78.04913795553148,0.6527728051878512,4,95.52844015415758
64.95794604998082,45624.12843343646,62.75880329776555,18.635067017748952,2.020953129976988,9,32.34511516056955
95.33554511144757,49084.79786250299,39.22145569231361,26.447012997232378,5.886289745103568,2,7.285473262891173
95.37326500285417,72678.02601776716,65.83818884100765,8.731591515243053,12.194514856673777,6,82.0550562813878
33.99792034178972,40345.86402615613,68.31062473356724,22.121199080720544,36.45647501107305,3,39.835167629644275
26.247411011718214,48035.742808466515,77.63255555182695,27.96007425058633,24.702361691743135,3,34.0778901707381
16.54539331793785,57278.17180113205,76.76564226858318,20.808995701372623,46.7502752202563,7,16.899858508259058
32.21680566202849,40322.26348179484,1.1093436041846871,95.23515747860074,16.169537126552314,3,20.43728760909289
51.012520655058324,43040.656705394365,23.081328999251127,89.6842772141099,32.067669881507754,6,40.174210676923394
92.39684713538736,58508.74545458984,69.77144372649491,86.12037259154022,41.87207252252847,6,51.82785000652075
51.09596983529627,39148.88249360749,90.39487901609391,9.414504375308752,47.51822943799198,7,22.65992909669876
30.570735968649387,56838.26830563086,8.89520738273859,71.1416750214994,37.701483676210046,10,50.99574699997902
4.646088695153594,32030.980604241297,66.2700216518715,20.788033748976886,26.782566239126027,2,69.423261214979
41.78562583401799,19727.291748879972,64.17572605423629,5.083270068280399,6.668467016424984,10,29.096539225429296
85.40015022736043,59295.85107454279,93.38846874888986,92.78496268671006,38.3438709191978,1,22.17741289641708
34.72306777257472,48007.13800848596,90.57034666184336,39.29886284749955,35.29741951497272,1,25.817185663618147
13.144232053309679,43475.588906534824,2.825997374020517,68.43874135520309,35.525180865079165,7,21.666161343455315
37.448686454445124,42173.68731887712,32.69662116654217,86.2539172405377,39.1178467660211,10,28.954541636630893
63.14202283974737,64884.32638431809,86.63508722092956,5.62409411650151,40.06397288758308,7,7.310176454484463
39.007893367670476,33718.66388223263,20.949795097112656,37.68542222678661,5.8296794653870165,9,14.650374720804393
68.96278487984091,64397.4862060835,48.985729296691716,59.434549300931394,18.895434739533812,3,69.70194792374969
68.94134124740958,34414.84188686482,46.562649216502905,24.76119208149612,20.117536990437657,2,45.88503697887063
55.49006231594831,47932.37048902724,53.206355520524085,34.22416057437658,40.131822566036135,1,6.6324763698503375
42.96244077850133,46779.37372901161,94.35650170780718,52.076779352501035,47.5471772486344,10,7.572298310697079
45.272006280720234,58605.7787747843,53.62583580426872,79.53894105739892,42.37683134851977,1,97.00246148277074
30.644325888715684,23353.26027631181,54.024756886065006,23.907026275992393,34.62659422075376,10,8.369813929311931
57.835394400171936,46154.11557257443,63.88178365305066,12.20222485717386,31.204915803391486,8,58.965860633179545
91.0370304249227,47921.74045910302,55.9129370842129,36.14040550310165,40.930140868294984,9,6.688591116108
14.260408212430775,58365.27461518657,6.112795067019761,92.4914178904146,11.671665986068547,3,58.73692410532385
41.504762531258166,66835.1943342842,29.238359327428043,99.16905688587576,48.02372751291841,8,50.878354837186635
21.09257506672293,35267.79188830454,48.36248438805342,58.86450442485511,14.508151728659868,2,38.475623494014144
42.875037086196244,54903.58333942478,29.88622565753758,70.91865672264248,27.527223469223827,5,53.98134347051382
13.268997520208359,56717.39912587855,53.37553699500859,96.62457632366568,17.90882151108235,4,99.53564065508544
46.00964458659291,67755.86180436652,44.438073644414544,89.41283011808991,30.243383848574013,3,45.41747528128326
94.29570592474192,48670.74625181478,79.26722855772823,35.480045434087515,10.587114724330604,1,62.76351234409958
76.1973861604929,67204.96820496426,5.5983771570026875,51.97276854887605,42.99687152961269,6,34.40117358695716
93.29098288435489,51302.18859935582,36.50290111545473,53.16288745962083,21.805337048135698,1,62.44930229149759
47.067849757149816,45574.92448721131,89.14179515559226,32.43572281207889,25.18687847768888,6,99.04768487904221
60.35880676936358,57684.994082348385,51.9239958608523,27.369171171449125,48.14772376557812,3,1.9787824247032404
48.498968058265746,54249.70451780513,36.864099744707346,93.7829531962052,32.47961977031082,1,16.42309103626758
10.880631650798023,55768.15574338732,41.75626910291612,56.50335750542581,1.2912189005874097,6,6.6845112247392535
24.77268329821527,65072.06508470036,2.269606222398579,6.871002167463303,14.851309370715171,2,81.52023730799556
49.85145307146013,45710.51313089556,59.04885600320995,42.29591456241906,4.5280038844794035,9,26.731629366986454
37.286670808680356,46439.90164000858,49.303546291776,92.91086301673204,10.269131208769977,10,46.34513985365629
93.46913702320307,46944.884491292985,10.290711070410907,38.49702216684818,36.73680153442547,7,56.15246309898794
52.39860778674483,66087.080084734,40.4790387256071,41.22499031946063,24.069705966394395,10,37.580719706602395
31.71446716878563,79254.16678481731,5.246877600438893,73.11211642809212,5.565436638426036,2,16.52837034780532
27.79660294763744,64466.81100265669,3.656733687967062,0.12542956974357367,14.339113072492182,1,8.032411499880254
78.75405077356845,65576.06882636256,23.109614686109126,71.26065448392183,12.446496449410915,1,21.129291341640055
70.24625125341117,76533.10405600994,97.98027302604169,19.23974435776472,39.21635786537081,2,43.85707359761
16.502763866446912,41425.24779492204,4.629397881217301,1.49239138700068,31.175684020854533,3,5.854744068346918
6.445753877051175,27945.756653248092,13.19506443105638,33.94767704885453,12.931630061939359,2,73.94956497009844
75.47056216280907,33344.50333147212,92.84404455684125,3.6345563363283873,40.38634983589873,8,63.43591141048819
62.04100330360234,53816.05083674331,8.79400612320751,97.66614362597466,10.884293750859797,1,7.984440680593252
16.957676666788757,50350.17021408771,94.25855404697359,72.18123285565525,40.65763425314799,7,32.80352400615811
6.221405230462551,9261.120582412921,67.41141611710191,46.852038451470435,9.182728675659746,6,18.706509610638022
10.902926861308515,67779.33877139987,0.38287381175905466,5.790896154940128,21.10684171784669,2,7.7013507951051
38.17163517232984,46703.67203738579,84.9251258186996,6.892715347930789,43.52274778066203,9,54.76187828462571
16.931091458536685,49149.9085898513,51.55908435117453,84.6869217697531,13.695278041996062,7,29.63577734772116
29.86525420565158,56098.46764159377,42.23498152568936,38.71055266354233,17.527670657727867,2,82.26304536219686
19.220953504554927,30358.550755398617,85.96117568667978,53.02601570729166,21.552355564199388,8,43.967352039180696
